id_anon;fuente;institucion;municipio;departamento;sector;latitud;longitud;grupo;sesion;grado;correctas;total_preguntas;puntaje_global;lectura_critica;matematicas;sociales;ciencias_naturales;ingles
ANA GOMEZ-41;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;207.4;46.3;34;40;44.8;43.6
ANA GOMEZ-40;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;234.3;51.2;32;56;51.7;36.4
ANA GOMEZ-39;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;226.3;48.8;36;52;44.8;43.6
ANA GOMEZ-38;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;293.4;58.5;44;74;51.7;78.2
ANA GOMEZ-37;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;186.3;48.8;32;30;25.9;74.5
ANA GOMEZ-34;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;145.6;31.7;32;22;24.1;49.1
ANA GOMEZ-33;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;190.4;58.5;36;32;27.6;32.7
ANA GOMEZ-32;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;217.9;65.9;24;50;34.5;43.6
ANA GOMEZ-31;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;256.1;56.1;42;58;48.3;52.7
ANA GOMEZ-30;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;312.6;70.7;44;80;48.3;83.6
ANA GOMEZ-29;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;214.4;48.8;38;60;29.3;29.1
ANA GOMEZ-28;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;173.8;46.3;30;26;36.2;36.4
ANA GOMEZ-27;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;146.8;29.3;26;34;25.9;36.4
ANA GOMEZ-26;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;212.2;34.1;30;56;53.4;30.9
ANA GOMEZ-25;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;348.5;90.2;50;84;62.1;47.3
ANA GOMEZ-24;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;294.8;56.1;54;60;67.2;54.5
ANA GOMEZ-23;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S1;;;;177.9;34.1;36;34;37.9;36.4
ANA GOMEZ-20;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;228.4;65.9;40;50;27.6;43.6
ANA GOMEZ-19;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;205.4;51.2;32;40;39.7;45.5
ANA GOMEZ-18;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;236.6;73.2;22;60;29.3;61.8
ANA GOMEZ-17;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;255.1;63.4;30;70;43.1;43.6
ANA GOMEZ-16;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;228.8;58.5;24;58;41.4;49.1
ANA GOMEZ-14;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;201.2;61;32;30;36.2;45.5
ANA GOMEZ-13;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;268.5;82.9;34;70;27.6;54.5
ANA GOMEZ-12;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;163.4;31.7;30;28;37.9;41.8
ANA GOMEZ-11;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;313.4;61;52;80;58.6;60
ANA GOMEZ-10;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;279.7;58.5;32;78;56.9;50.9
ANA GOMEZ-9;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;279.7;56.1;50;66;55.2;45.5
ANA GOMEZ-8;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;201.1;31.7;38;44;44.8;47.3
ANA GOMEZ-7;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;316.9;75.6;52;84;32.8;90.9
ANA GOMEZ-6;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;233.5;46.3;22;70;48.3;47.3
ANA GOMEZ-5;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;188.8;43.9;36;40;31;38.2
ANA GOMEZ-4;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;206.7;56.1;42;42;29.3;29.1
ANA GOMEZ-3;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S1;;;;262.2;70.7;22;64;51.7;56.4
JOSE MARIA CORDOBA-39;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S1;;;;212.2;61;32;44;39.7;21.8
ANTONIO DONADO-28;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;143.1;31.7;26;22;32.8;34.5
ANTONIO DONADO-27;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;171.2;48.8;26;34;29.3;30.9
ANTONIO DONADO-26;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;294.5;58.5;42;70;58.6;78.2
ANTONIO DONADO-25;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;119.7;29.3;22;20;27.6;14.5
ANTONIO DONADO-24;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;165.4;34.1;38;30;32.8;25.5
ANTONIO DONADO-23;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;123.1;34.1;28;16;20.7;23.6
ANTONIO DONADO-22;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;140.1;26.8;28;28;25.9;38.2
ANTONIO DONADO-21;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;280.5;56.1;28;72;60.3;80
ANTONIO DONADO-20;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;140.4;39;16;32;20.7;41.8
ANTONIO DONADO-19;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;132.1;41.5;18;24;20.7;30.9
ANTONIO DONADO-18;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;160.9;36.6;30;36;24.1;38.2
ANTONIO DONADO-17;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;171;56.1;22;36;19;45.5
ANTONIO DONADO-16;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;133.5;31.7;26;24;20.7;40
ANTONIO DONADO-15;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;121.5;19.5;22;24;25.9;41.8
ANTONIO DONADO-14;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;237.1;56.1;26;70;32.8;61.8
ANTONIO DONADO-13;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;188.5;43.9;36;38;32.8;38.2
ANTONIO DONADO-12;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;239.3;51.2;24;64;50;54.5
ANTONIO DONADO-11;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;286.1;63.4;36;80;43.1;76.4
ANTONIO DONADO-10;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;198.9;51.2;26;60;22.4;38.2
ANTONIO DONADO-9;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;269.9;63.4;40;66;39.7;74.5
ANTONIO DONADO-8;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;165.5;39;26;30;34.5;41.8
ANTONIO DONADO-7;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;159.3;43.9;34;24;25.9;30.9
ANTONIO DONADO-6;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;178.8;41.5;30;28;37.9;52.7
ANTONIO DONADO-5;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;181;51.2;30;24;41.4;30.9
ANTONIO DONADO-4;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;136.9;24.4;26;16;41.4;32.7
ANTONIO DONADO-3;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;156.9;31.7;28;30;29.3;50.9
ANTONIO DONADO-2;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;197.7;41.5;30;40;46.6;40
ANTONIO DONADO-1;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S1;;;;156.8;34.1;38;24;27.6;36.4
BARRO BLANCO-42;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;129;31.7;24;16;31;27.3
BARRO BLANCO-41;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;197.4;53.7;32;42;25.9;52.7
BARRO BLANCO-40;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;161.5;31.7;26;30;31;63.6
BARRO BLANCO-39;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;206.9;63.4;32;34;29.3;61.8
BARRO BLANCO-38;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;232.8;56.1;42;36;48.3;58.2
BARRO BLANCO-37;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;322.4;73.2;36;86;55.2;87.3
BARRO BLANCO-36;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;197.1;51.2;32;48;29.3;30.9
BARRO BLANCO-35;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;218.7;51.2;28;52;41.4;50.9
BARRO BLANCO-34;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;190.5;53.7;26;34;34.5;50.9
BARRO BLANCO-33;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;166.7;34.1;30;32;36.2;36.4
BARRO BLANCO-32;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;265.8;61;44;52;55.2;54.5
BARRO BLANCO-31;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;287.1;70.7;32;66;53.4;80
BARRO BLANCO-30;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;224.3;70.7;44;26;27.6;78.2
BARRO BLANCO-29;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;208.4;61;44;18;32.8;74.5
BARRO BLANCO-28;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;176.8;41.5;22;42;36.2;34.5
BARRO BLANCO-27;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;311.9;70.7;48;76;58.6;50.9
BARRO BLANCO-26;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;150;31.7;28;34;24.1;36.4
BARRO BLANCO-25;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;242.8;75.6;32;48;39.7;45.5
BARRO BLANCO-24;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;123.8;61;10;26;10.3;0
BARRO BLANCO-23;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;203.3;36.6;32;36;53.4;54.5
BARRO BLANCO-22;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;303.1;80.5;44;60;55.2;69.1
BARRO BLANCO-21;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;171.4;48.8;26;22;39.7;36.4
BARRO BLANCO-20;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;164.9;43.9;34;16;34.5;43.6
BARRO BLANCO-19;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S1;;;;272.6;78;26;66;41.4;74.5
BARRO BLANCO-18;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;109.5;17.1;20;26;17.2;43.6
BARRO BLANCO-17;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;182.7;41.5;26;32;43.1;47.3
BARRO BLANCO-16;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;233.9;58.5;32;36;58.6;52.7
BARRO BLANCO-15;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;197.2;46.3;28;36;44.8;47.3
BARRO BLANCO-14;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;225.8;56.1;46;48;31;43.6
BARRO BLANCO-13;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;243.9;48.8;40;50;58.6;41.8
BARRO BLANCO-12;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;208.9;56.1;36;36;39.7;40
BARRO BLANCO-11;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;179.6;39;24;42;37.9;38.2
BARRO BLANCO-10;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;146.6;39;16;26;34.5;34.5
BARRO BLANCO-9;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;235.9;58.5;28;50;43.1;74.5
BARRO BLANCO-7;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;194.4;43.9;36;34;43.1;34.5
BARRO BLANCO-6;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;210.6;39;38;42;46.6;50.9
BARRO BLANCO-5;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;152.3;22;34;34;29.3;38.2
BARRO BLANCO-4;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;154.9;34.1;24;28;39.7;25.5
BARRO BLANCO-3;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;199.2;51.2;36;44;29.3;36.4
BARRO BLANCO-2;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;190;53.7;22;40;34.5;43.6
BARRO BLANCO-1;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S1;;;;307.3;65.9;56;60;62.1;67.3
DOMINGO SAVIO-23;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;149.5;58.5;14;26;31;0
DOMINGO SAVIO-22;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;138.5;53.7;18;26;22.4;0
DOMINGO SAVIO-21;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;145.3;56.1;14;30;25.9;0
DOMINGO SAVIO-20;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;134.4;56.1;16;22;22.4;0
DOMINGO SAVIO-19;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;83.6;41.5;10;2;19;0
DOMINGO SAVIO-18;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;169.9;63.4;26;32;25.9;0
DOMINGO SAVIO-17;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;126.1;41.5;20;22;25.9;0
DOMINGO SAVIO-16;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;133.6;63.4;16;14;22.4;0
DOMINGO SAVIO-15;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;157.7;73.2;24;24;15.5;0
DOMINGO SAVIO-14;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;173.4;65.9;26;36;22.4;0
DOMINGO SAVIO-13;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;189.8;73.2;24;38;29.3;0
DOMINGO SAVIO-12;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;114;34.1;22;22;20.7;0
DOMINGO SAVIO-10;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;176.7;65.9;34;24;29.3;0
DOMINGO SAVIO-9;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;188.8;68.3;30;36;29.3;0
DOMINGO SAVIO-8;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;181;51.2;32;34;39.7;0
DOMINGO SAVIO-7;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;117.4;39;22;20;20.7;0
DOMINGO SAVIO-6;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;136.4;36.6;22;32;27.6;0
DOMINGO SAVIO-5;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;105.8;53.7;14;12;12.1;0
DOMINGO SAVIO-4;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;152.2;53.7;26;16;36.2;0
DOMINGO SAVIO-3;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;154.3;56.1;14;36;27.6;0
DOMINGO SAVIO-2;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;123.7;48.8;12;24;22.4;0
DOMINGO SAVIO-1;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S1;;;;133.6;68.3;16;16;15.5;0
GILBERTO ECHEVERRY-55;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;155.2;24.4;28;34;29.3;56.4
GILBERTO ECHEVERRY-54;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;170.3;26.8;32;38;36.2;43.6
GILBERTO ECHEVERRY-53;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;171;43.9;12;38;37.9;49.1
GILBERTO ECHEVERRY-52;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;249.6;65.9;34;64;37.9;43.6
GILBERTO ECHEVERRY-51;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;171.5;41.5;26;50;17.2;41.8
GILBERTO ECHEVERRY-50;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;288.9;63.4;36;72;51.7;81.8
GILBERTO ECHEVERRY-49;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;206.7;39;32;48;43.1;50.9
GILBERTO ECHEVERRY-48;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;320.2;65.9;50;70;63.8;83.6
GILBERTO ECHEVERRY-47;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;225;51.2;42;44;41.4;49.1
GILBERTO ECHEVERRY-46;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;163.3;34.1;22;30;39.7;47.3
GILBERTO ECHEVERRY-45;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;187.1;53.7;18;38;37.9;43.6
GILBERTO ECHEVERRY-44;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;191.9;31.7;22;56;29.3;81.8
GILBERTO ECHEVERRY-43;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;269.8;58.5;42;60;56.9;49.1
GILBERTO ECHEVERRY-42;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;297.8;70.7;44;62;53.4;83.6
GILBERTO ECHEVERRY-41;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;233.2;43.9;36;64;44.8;40
GILBERTO ECHEVERRY-40;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;244.9;73.2;30;54;34.5;61.8
GILBERTO ECHEVERRY-39;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;177.8;58.5;30;24;27.6;41.8
GILBERTO ECHEVERRY-38;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;186.1;41.5;36;30;36.2;52.7
GILBERTO ECHEVERRY-37;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;136.2;41.5;16;26;22.4;36.4
GILBERTO ECHEVERRY-36;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;219.1;46.3;40;36;50;52.7
GILBERTO ECHEVERRY-35;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;230.6;51.2;38;36;53.4;63.6
GILBERTO ECHEVERRY-34;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;179.4;70.7;16;36;32.8;0
GILBERTO ECHEVERRY-33;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;169.2;51.2;28;22;34.5;32.7
GILBERTO ECHEVERRY-32;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;201;63.4;30;52;17.2;34.5
GILBERTO ECHEVERRY-31;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;186.6;48.8;38;16;41.4;52.7
GILBERTO ECHEVERRY-30;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;262.2;63.4;38;56;41.4;85.5
GILBERTO ECHEVERRY-29;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S1;;;;170.6;39;26;38;34.5;30.9
GILBERTO ECHEVERRY-28;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;322.7;80.5;38;76;60.3;74.5
GILBERTO ECHEVERRY-27;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;178;53.7;28;34;25.9;38.2
GILBERTO ECHEVERRY-26;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;228.2;61;26;52;44.8;41.8
GILBERTO ECHEVERRY-25;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;205.3;43.9;40;34;32.8;81.8
GILBERTO ECHEVERRY-24;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;219.7;65.9;34;38;36.2;49.1
GILBERTO ECHEVERRY-23;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;176;36.6;32;34;29.3;61.8
GILBERTO ECHEVERRY-22;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;244.1;61;52;50;31;52.7
GILBERTO ECHEVERRY-21;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;221.2;43.9;40;60;34.5;40
GILBERTO ECHEVERRY-20;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;225.9;61;24;54;36.2;61.8
GILBERTO ECHEVERRY-19;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G2;S1;;;;216;56.1;32;46;37.9;45.5
